,Population,Region ID,Region Name
14938,689,24330, Maribyrnong
14942,240,25620, Murrindindi
14945,97,26430, Strathbogie
14949,8,29399, Unincorporated Vic
14950,251,29499, No usual address (Vic.)
14951,0,29799, Migratory - Offshore - Shipping (Vic.)
14952,116,20110, Alpine
14953,254,21830, Corangamite
14958,1575,24650, Melton
14961,646,25810, Northern Grampians
14963,480,26670, Towong
14969,2505,21110, Boroondara
14971,3085,21180, Brimbank
14972,58,21270, Buloke
14973,6178,21270, Buloke
14975,469,22110, East Gippsland
14980,1031,23350, Indigo
14986,1343,26350, Stonnington
14989,2996,20740, Bass Coast
14995,34,22170, Frankston
15001,810,24600, Melbourne
15002,3088,24650, Melton
15003,684,24780, Mildura
15006,98,25810, Northern Grampians
15007,1079,26350, Stonnington
15014,0,29799, Migratory - Offshore - Shipping (Vic.)
15019,12296,21180, Brimbank
15021,145,22250, Gannawarra
15022,11212,22310, Glen Eira
15024,2457,23270, Hume
15026,3176,24780, Mildura
15029,1912,25060, Moonee Valley
15031,1051,25250, Moreland
15032,2209,25340, Mornington Peninsula
15034,515,26490, Surf Coast
15039,951,27170, Wodonga
15040,2242,27260, Wyndham
15043,1023,20660, Banyule
15044,2838,21180, Brimbank
15045,66,21270, Buloke
15051,207,23190, Horsham
15052,2936,23270, Hume
15053,138,23350, Indigo
15054,1853,23430, Kingston (Vic.)
15059,1406,25620, Murrindindi
15060,828,25710, Nillumbik
15066,2089,26730, Warrnambool
15068,1992,27450, Yarra Ranges
15070,89,27630, Yarriambiack
15071,69,29399, Unincorporated Vic
15074,574,20830, Baw Baw
15075,790,20910, Bayside (Vic.)
15076,1504,21110, Boroondara
15078,290,21750, Colac Otway
15079,222,22410, Glenelg
15085,2513,24650, Melton
15086,709,24850, Mitchell
15087,2290,24900, Moira
15088,11763,24970, Monash
15089,1850,25060, Moonee Valley
15090,533,25150, Moorabool
15091,7846,25340, Mornington Peninsula
15104,1265,20910, Bayside (Vic.)
15106,79,21270, Buloke
15115,420,24130, Macedon Ranges
15122,2249,25250, Moreland
15123,399,25990, Pyrenees
15125,25,26080, Queenscliffe
15130,11,29399, Unincorporated Vic
15134,1568,20660, Banyule
15143,154,25430, Mount Alexander
15147,4059,27070, Whittlesea
15150,33,27630, Yarriambiack
15151,6,29399, Unincorporated Vic
15153,188,20260, Ararat
15157,704,20740, Bass Coast
15159,643,20830, Baw Baw
15162,4463,21610, Casey
15163,5876,21610, Casey
15164,553,21670, Central Goldfields
15165,358,21750, Colac Otway
15166,2173,22110, East Gippsland
15170,1764,25250, Moreland
15171,1780,25340, Mornington Peninsula
15173,1526,20570, Ballarat
15175,2752,21370, Campaspe
15181,8453,22670, Greater Dandenong
15183,284,22910, Hepburn
15187,1252,24210, Manningham
15188,647,24250, Mansfield
15191,575,24600, Melbourne
15192,2038,24650, Melton
15193,361,25150, Moorabool
15196,2007,26980, Whitehorse
15203,162,20110, Alpine
15204,668,20110, Alpine
15205,123,20260, Ararat
15206,1359,20570, Ballarat
15214,4376,23810, Latrobe (Vic.)
15215,114,24250, Mansfield
15217,410,24850, Mitchell
15218,455,24850, Mitchell
15219,4,25150, Moorabool
15220,210,25430, Mount Alexander
15223,107,26430, Strathbogie
15225,3190,27070, Whittlesea
15233,78,23940, Loddon
15240,112,25810, Northern Grampians
15241,720,25900, Port Phillip
15244,36,26890, West Wimmera
15249,302,20660, Banyule
15252,1827,21110, Boroondara
15253,2378,21180, Brimbank
15255,1522,21890, Darebin
15258,106,23940, Loddon
15265,2195,26980, Whitehorse
15268,10516,27450, Yarra Ranges
15269,124,29499, No usual address (Vic.)
15272,736,20830, Baw Baw
15276,160,21830, Corangamite
15280,731,24130, Macedon Ranges
15283,3068,24970, Monash
15284,1317,25060, Moonee Valley
15287,291,26170, South Gippsland
15288,527,26490, Surf Coast
15294,1248,20910, Bayside (Vic.)
15300,372,23430, Kingston (Vic.)
15301,896,23810, Latrobe (Vic.)
15304,659,24850, Mitchell
15305,362,24900, Moira
15306,88,24900, Moira
15307,1792,25060, Moonee Valley
15320,676,26810, Wellington
15322,753,21010, Benalla
15324,5850,21610, Casey
15326,333,22490, Golden Plains
15334,250,25430, Mount Alexander
15337,33,26890, West Wimmera
15338,1717,26980, Whitehorse
15342,0,29799, Migratory - Offshore - Shipping (Vic.)
15343,128,21010, Benalla
15346,22423,21750, Colac Otway
15347,3039,22110, East Gippsland
15348,1364,22620, Greater Bendigo
15350,1065,23110, Hobsons Bay
15355,1991,24970, Monash
15358,959,26730, Warrnambool
15360,2984,27170, Wodonga
15362,1655,27450, Yarra Ranges
15365,560,20260, Ararat
15366,159,20260, Ararat
15372,1458,21890, Darebin
15373,452,22110, East Gippsland
15374,1768,22170, Frankston
15377,1583,22620, Greater Bendigo
15382,10861,23670, Knox
15384,147,24250, Mansfield
15387,444,24850, Mitchell
15403,275,23190, Horsham
15404,232,23190, Horsham
15407,1625,24210, Manningham
15409,994,24410, Maroondah
15410,225,25490, Moyne
15413,66,26490, Surf Coast
15414,61,26670, Towong
15416,156,20110, Alpine
15423,4398,21610, Casey
15424,28,21830, Corangamite
15426,386,22490, Golden Plains
15435,1089,26260, Southern Grampians
15436,230,26610, Swan Hill
15442,760,20830, Baw Baw
15443,2351,21180, Brimbank
15451,18884,22750, Greater Geelong
15457,1979,24970, Monash
15458,205,26430, Strathbogie
15459,50,26890, West Wimmera
15462,2557,20740, Bass Coast
15463,762,20910, Bayside (Vic.)
15464,260,21010, Benalla
15466,111,21670, Central Goldfields
15467,276,22410, Glenelg
15468,16,22620, Greater Bendigo
15469,1919,22670, Greater Dandenong
15471,51,22980, Hindmarsh
15473,709,23110, Hobsons Bay
15474,16584,23270, Hume
15484,92,26670, Towong
15487,397,26730, Warrnambool
15488,622,26810, Wellington
15489,1665,27450, Yarra Ranges
15490,65,27630, Yarriambiack
15492,1148,20570, Ballarat
15495,7760,22170, Frankston
15496,2478,22670, Greater Dandenong
15498,63,22980, Hindmarsh
15504,323,24650, Melton
15508,324,26080, Queenscliffe
15510,181,26260, Southern Grampians
15513,385,26700, Wangaratta
15523,3021,22750, Greater Geelong
15526,1485,23430, Kingston (Vic.)
15527,1034,23810, Latrobe (Vic.)
15528,76,23940, Loddon
15530,797,24330, Maribyrnong
15531,6078,24600, Melbourne
15533,815,24780, Mildura
15534,2987,24850, Mitchell
15535,1034,25710, Nillumbik
15540,2557,27350, Yarra
15541,28,29399, Unincorporated Vic
15557,2110,25900, Port Phillip
15558,78,25990, Pyrenees
15559,181,26260, Southern Grampians
15561,489,27170, Wodonga
15562,3437,27260, Wyndham
15565,1344,20570, Ballarat
15566,113763,20570, Ballarat
15568,2373,20830, Baw Baw
15570,788,21450, Cardinia
15576,252,22910, Hepburn
15578,936,24330, Maribyrnong
15579,2256,24650, Melton
15580,462,25340, Mornington Peninsula
15582,132,25990, Pyrenees
15585,2606,27350, Yarra
15586,208,21010, Benalla
15587,2427,21110, Boroondara
15588,9929,21110, Boroondara
15589,83,21270, Buloke
15590,446,21370, Campaspe
15591,8332,21450, Cardinia
15592,429,22110, East Gippsland
15593,168,22250, Gannawarra
15594,2083,22310, Glen Eira
15596,304,22490, Golden Plains
15598,882,22830, Greater Shepparton
15602,3048,24650, Melton
15605,2389,25340, Mornington Peninsula
15607,1450,25430, Mount Alexander
15619,666,22830, Greater Shepparton
15621,6513,24410, Maroondah
15622,2370,24600, Melbourne
15623,1369,25250, Moreland
15624,168,25490, Moyne
15625,28,26080, Queenscliffe
15633,124,20260, Ararat
15635,1860,20660, Banyule
15641,919,22910, Hepburn
15642,1987,23670, Knox
15643,0,23940, Loddon
15648,212,26170, South Gippsland
15650,2025,26980, Whitehorse
15658,275,20740, Bass Coast
15659,1637,21180, Brimbank
15660,357,21370, Campaspe
15672,166,24250, Mansfield
15673,758,24850, Mitchell
15676,2776,25250, Moreland
15681,99,25620, Murrindindi
15682,218,25620, Murrindindi
15687,1726,26980, Whitehorse
15690,49,27630, Yarriambiack
15691,832,20660, Banyule
15693,227,21750, Colac Otway
15694,182,22250, Gannawarra
15697,1386,22620, Greater Bendigo
15706,180,25430, Mount Alexander
15707,241,25430, Mount Alexander
15709,120,25810, Northern Grampians
15710,2084,26170, South Gippsland
15713,405,26730, Warrnambool
15715,30,26890, West Wimmera
15717,152,20110, Alpine
15719,2201,21180, Brimbank
15727,2968,22750, Greater Geelong
15736,1968,26700, Wangaratta
15738,1614,27070, Whittlesea
15741,9465,27450, Yarra Ranges
15746,213,21010, Benalla
15747,37,21010, Benalla
15749,115,22250, Gannawarra
15750,94,22250, Gannawarra
15755,69,23940, Loddon
15756,100,23940, Loddon
15765,261,26610, Swan Hill
15766,285,26610, Swan Hill
15768,623,27170, Wodonga
15769,4335,27260, Wyndham
15775,125,21270, Buloke
15777,523,22110, East Gippsland
15780,3381,22750, Greater Geelong
15781,34,22980, Hindmarsh
15785,1820,23670, Knox
15786,1149,24410, Maroondah
15795,1350,20570, Ballarat
15797,9617,21450, Cardinia
15798,166,21830, Corangamite
15800,3408,22670, Greater Dandenong
15802,240,23350, Indigo
15803,5556,24210, Manningham
15804,3279,24650, Melton
15805,577,24780, Mildura
15809,1208,25900, Port Phillip
15811,258,26260, Southern Grampians
15813,92,26430, Strathbogie
15814,2589,26810, Wellington
15823,3876,21610, Casey
15824,235,23190, Horsham
15826,535,25150, Moorabool
15827,988,25250, Moreland
15830,68,25990, Pyrenees
15833,8,26700, Wangaratta
15835,1303,27450, Yarra Ranges
15838,3616,20830, Baw Baw
15841,366,21370, Campaspe
15852,131,23350, Indigo
15853,2711,24650, Melton
15858,2617,26810, Wellington
15861,4,29399, Unincorporated Vic
15862,3487,20830, Baw Baw
15867,353,22490, Golden Plains
15871,891,23810, Latrobe (Vic.)
15876,1601,24410, Maroondah
15881,8189,26350, Stonnington
15883,1612,26700, Wangaratta
15885,2491,26980, Whitehorse
15887,447,20740, Bass Coast
15889,390,21370, Campaspe
15891,1789,22170, Frankston
15896,88,24250, Mansfield
15897,3331,24650, Melton
15899,750,25060, Moonee Valley
15900,173,25430, Mount Alexander
15910,3,29399, Unincorporated Vic
15917,230,22410, Glenelg
15922,979,23810, Latrobe (Vic.)
15925,303,24900, Moira
15929,1048,25490, Moyne
15930,198,25620, Murrindindi
15931,23,26080, Queenscliffe
15937,3,29799, Migratory - Offshore - Shipping (Vic.)
15941,2450,21180, Brimbank
15946,1341,24650, Melton
15949,2412,25340, Mornington Peninsula
15952,116,25810, Northern Grampians
15954,434,26170, South Gippsland
15956,321,26490, Surf Coast
15959,176,20110, Alpine
15960,103,20260, Ararat
15964,4316,22110, East Gippsland
15965,2486,22830, Greater Shepparton
15967,656,24130, Macedon Ranges
15975,404,26730, Warrnambool
15978,577,27170, Wodonga
15982,1324,20570, Ballarat
15984,1526,20910, Bayside (Vic.)
15985,5500,21450, Cardinia
15989,267,21830, Corangamite
15992,926,22250, Gannawarra
15996,439,25900, Port Phillip
16004,2429,21180, Brimbank
16007,879,22830, Greater Shepparton
16008,1485,24210, Manningham
16009,931,24330, Maribyrnong
16013,2208,25250, Moreland
16015,582,25710, Nillumbik
16017,91,26430, Strathbogie
16020,9857,27450, Yarra Ranges
16026,7475,20660, Banyule
16028,2931,21370, Campaspe
16029,235,21830, Corangamite
16030,944,21890, Darebin
16031,162,22910, Hepburn
16038,1856,24970, Monash
16041,1158,26170, South Gippsland
16042,174,26260, Southern Grampians
16043,39,26890, West Wimmera
16047,209,21670, Central Goldfields
16049,222,22490, Golden Plains
16052,1321,23110, Hobsons Bay
16053,110,23350, Indigo
16061,1763,24970, Monash
16067,2111,26700, Wangaratta
16069,6382,27350, Yarra
16070,3263,27350, Yarra
16071,60,27630, Yarriambiack
16072,83,27630, Yarriambiack
16076,235,21830, Corangamite
16087,4539,25710, Nillumbik
16088,387,26170, South Gippsland
16089,491,26170, South Gippsland
16096,2270,26730, Warrnambool
16100,11880,20260, Ararat
16109,463,24900, Moira
16111,233,25620, Murrindindi
16112,222,25620, Murrindindi
16116,6294,27260, Wyndham
16120,2239,21610, Casey
16124,203,22910, Hepburn
16127,1229,24330, Maribyrnong
16134,2269,25900, Port Phillip
16135,469,26490, Surf Coast
16137,17275,27260, Wyndham
16140,485,21270, Buloke
16143,9601,22170, Frankston
16144,1718,22310, Glen Eira
16146,3551,22750, Greater Geelong
16150,2098,23430, Kingston (Vic.)
16154,5623,24970, Monash
16160,1945,27450, Yarra Ranges
16164,1192,20910, Bayside (Vic.)
16167,76,21270, Buloke
16169,489,22250, Gannawarra
16175,1877,23430, Kingston (Vic.)
16176,87,23940, Loddon
16177,103,24250, Mansfield
16179,218,25490, Moyne
16180,111,25490, Moyne
16183,576,25710, Nillumbik
16192,2276,20740, Bass Coast
16194,1570,21890, Darebin
16195,201,22490, Golden Plains
16197,882,22830, Greater Shepparton
16198,938,23110, Hobsons Bay
16199,2085,23670, Knox
16201,1923,24330, Maribyrnong
16202,1432,24410, Maroondah
16205,24,24780, Mildura
16206,966,25250, Moreland
16209,101,26430, Strathbogie
16213,407,26730, Warrnambool
16215,3152,20660, Banyule
16219,237,21750, Colac Otway
16224,157,23110, Hobsons Bay
16225,251,23350, Indigo
16226,2188,23430, Kingston (Vic.)
16227,1529,24900, Moira
16232,868,26260, Southern Grampians
16234,717,26810, Wellington
16238,8,29399, Unincorporated Vic
16240,684,20830, Baw Baw
16241,1380,20910, Bayside (Vic.)
16244,136,21670, Central Goldfields
16248,1540,22310, Glen Eira
16249,243,22410, Glenelg
16253,154,23190, Horsham
16256,304,24250, Mansfield
16257,1420,24410, Maroondah
16258,277,24900, Moira
16260,506,25150, Moorabool
16262,148,25810, Northern Grampians
16264,1056,26350, Stonnington
16270,17,21370, Campaspe
16272,252,21750, Colac Otway
16278,1423,23270, Hume
16279,1692,23430, Kingston (Vic.)
16281,583,24130, Macedon Ranges
16283,1073,24600, Melbourne
16286,1324,25060, Moonee Valley
16292,113,25810, Northern Grampians
16312,435,25150, Moorabool
16320,2261,26730, Warrnambool
16322,61,26890, West Wimmera
16324,1572,27260, Wyndham
16325,53,27630, Yarriambiack
16329,721,20830, Baw Baw
16330,1995,21450, Cardinia
16347,342,26700, Wangaratta
16351,333,27350, Yarra
16353,1404,20660, Banyule
16361,441,22110, East Gippsland
16364,4351,22830, Greater Shepparton
16365,960,25490, Moyne
16368,969,26260, Southern Grampians
16378,1758,21110, Boroondara
16381,4458,21610, Casey
16383,1838,22670, Greater Dandenong
16384,272,23350, Indigo
16385,67,23940, Loddon
16387,2244,24330, Maribyrnong
16388,841,24600, Melbourne
16389,2611,24970, Monash
16391,913,25710, Nillumbik
16392,116,26670, Towong
16394,33,26890, West Wimmera
16398,18,29399, Unincorporated Vic
16400,1094,20910, Bayside (Vic.)
16402,1369,21450, Cardinia
16406,1296,23350, Indigo
16408,573,24600, Melbourne
16409,6133,25060, Moonee Valley
16412,30,26080, Queenscliffe
16414,413,26700, Wangaratta
16416,1999,26980, Whitehorse
16417,746,27350, Yarra
16419,1241,20570, Ballarat
16421,1941,22170, Frankston
16422,2037,22170, Frankston
16431,263,25490, Moyne
16433,253,26260, Southern Grampians
16434,521,26810, Wellington
16435,219,27070, Whittlesea
16436,71,27630, Yarriambiack
16437,1209,21180, Brimbank
16439,5662,21610, Casey
16440,278,21890, Darebin
16441,2288,22310, Glen Eira
16442,201,22490, Golden Plains
16443,16020,22750, Greater Geelong
16445,148,23190, Horsham
16446,2662,23270, Hume
16447,9216,23430, Kingston (Vic.)
16449,959,23810, Latrobe (Vic.)
16451,1563,24600, Melbourne
16452,2273,24650, Melton
16454,2461,25340, Mornington Peninsula
16459,682,25710, Nillumbik
16461,396,26810, Wellington
16462,503,26810, Wellington
16463,178,26890, West Wimmera
16469,2215,21370, Campaspe
16474,870,22830, Greater Shepparton
16482,16,26080, Queenscliffe
16483,520,26430, Strathbogie
16484,102,26430, Strathbogie
16485,268,26490, Surf Coast
16488,2120,26980, Whitehorse
16495,379,24130, Macedon Ranges
16499,730,24780, Mildura
16500,164,25430, Mount Alexander
16503,763,26260, Southern Grampians
16504,636,26350, Stonnington
16505,204,26610, Swan Hill
16508,88,27630, Yarriambiack
16509,23,29399, Unincorporated Vic
16513,1676,21890, Darebin
16515,1722,22170, Frankston
16517,206,22410, Glenelg
16532,69,25990, Pyrenees
16533,69,26080, Queenscliffe
16535,264,26730, Warrnambool
16539,6582,27350, Yarra
16542,344,22490, Golden Plains
16547,1187,23350, Indigo
16549,520,24650, Melton
16551,1415,25340, Mornington Peninsula
16552,301,26170, South Gippsland
16561,0,29799, Migratory - Offshore - Shipping (Vic.)
16562,117,20110, Alpine
16563,125,20260, Ararat
16569,183,21670, Central Goldfields
16571,524,22110, East Gippsland
16572,3197,22750, Greater Geelong
16575,257,25150, Moorabool
16578,302,26700, Wangaratta
16580,238,26890, West Wimmera
16585,7245,20570, Ballarat
16593,1787,22170, Frankston
16594,73,22250, Gannawarra
16596,1534,22670, Greater Dandenong
16598,4135,23270, Hume
16599,1508,23430, Kingston (Vic.)
16600,977,23810, Latrobe (Vic.)
16602,574,24850, Mitchell
16608,2702,27170, Wodonga
16609,156068,27450, Yarra Ranges
16611,2197,21180, Brimbank
16612,1870,21180, Brimbank
16614,69,21270, Buloke
16617,1426,21890, Darebin
16620,379,22490, Golden Plains
16621,874,22830, Greater Shepparton
16625,1852,23670, Knox
16629,1940,26350, Stonnington
16631,412,27630, Yarriambiack
16632,1544,20660, Banyule
16633,243,21010, Benalla
16639,54,22980, Hindmarsh
16641,903,23110, Hobsons Bay
16642,84,23940, Loddon
16651,85,26080, Queenscliffe
16656,7,29399, Unincorporated Vic
16657,150,29499, No usual address (Vic.)
16665,273,23190, Horsham
16675,936,25900, Port Phillip
16676,4,25900, Port Phillip
16679,253,26260, Southern Grampians
16680,773,26350, Stonnington
16683,433,26700, Wangaratta
16685,1442,20570, Ballarat
16695,502,22110, East Gippsland
16696,1436,22620, Greater Bendigo
16697,96,22910, Hepburn
16698,1643,23430, Kingston (Vic.)
16699,6170,24600, Melbourne
16701,350,25430, Mount Alexander
16706,350,26170, South Gippsland
16716,6800,22750, Greater Geelong
16718,1420,23110, Hobsons Bay
16719,3346,23270, Hume
16724,304,26670, Towong
16725,3849,27070, Whittlesea
16727,1970,27450, Yarra Ranges
16728,0,29799, Migratory - Offshore - Shipping (Vic.)
16733,6124,22170, Frankston
16735,252,22250, Gannawarra
16739,1925,22670, Greater Dandenong
16741,3742,23670, Knox
16742,45,23940, Loddon
16749,562,26490, Surf Coast
16753,290,27630, Yarriambiack
16754,99,20110, Alpine
16758,2268,21110, Boroondara
16760,3920,21890, Darebin
16761,599,22110, East Gippsland
16765,1472,22620, Greater Bendigo
16767,15470,22750, Greater Geelong
16768,1308,22910, Hepburn
16770,859,23810, Latrobe (Vic.)
16771,700,24850, Mitchell
16772,1731,25250, Moreland
16774,835,25620, Murrindindi
16779,2523,26980, Whitehorse
16780,2264,26980, Whitehorse
16782,9089,29499, No usual address (Vic.)
16790,1479,22170, Frankston
16798,67,25990, Pyrenees
16800,227,26610, Swan Hill
16801,5,26670, Towong
16802,4694,27260, Wyndham
16804,128,20260, Ararat
16809,7607,22310, Glen Eira
16810,176,22410, Glenelg
16812,2107,22670, Greater Dandenong
16813,3875,22750, Greater Geelong
16815,2263,23670, Knox
16816,910,23810, Latrobe (Vic.)
16823,196,25490, Moyne
16826,337,26490, Surf Coast
16828,2216,26730, Warrnambool
16829,40,26890, West Wimmera
16836,338,21750, Colac Otway
16837,171,21830, Corangamite
16838,124,21830, Corangamite
16841,91,22250, Gannawarra
16843,885,22830, Greater Shepparton
